name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
G17	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	1	s	n/a
G18	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	1	s	n/a
G19	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G20	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G21	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G22	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	L	0.0	0	0	s	1
G23	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	L	0.0	0	0	s	1
G24	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	L	0.0	0	0	s	1
G25	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	1	s	n/a
G26	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G27	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G28	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G29	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	L	0.0	0	0	s	1
G30	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	L	0.0	0	0	s	1
G31	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	L	0.0	0	0	s	1
G33	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	1	s	n/a
G34	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G35	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G36	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G37	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	L	0.0	0	0	s	1
G38	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	L	0.0	0	0	s	1
G39	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	L	0.0	0	0	s	1
G40	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	L	0.0	0	0	s	1
G41	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G42	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G43	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G44	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G45	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G46	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G47	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	L	0.0	0	0	s	1
G48	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G49	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G50	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G51	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G52	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G53	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	L	0.0	0	0	s	1
G54	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	L	0.0	0	0	s	1
G55	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G56	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G57	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G58	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G59	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G60	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	L	0.0	0	0	s	1
G61	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G62	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G63	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
G64	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
PT1	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	1.0	0	1	s	n/a
PT2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	1.0	0	1	s	n/a
PT3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	1.0	0	1	s	n/a
PT4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	0.0	0	1	s	n/a
PT5	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	0.0	0	0	s	1
PT6	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT7	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT8	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT9	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	1.0	0	1	s	n/a
PT10	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	1.0	0	1	s	n/a
PT13	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT14	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT15	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT16	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	L	0.0	0	0	s	1
PT11	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	0.0	0	1	s	n/a
PT12	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	lateraloccipital	L	0.0	0	1	s	n/a
AF1	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorfrontal	L	0.0	0	0	s	1
AF2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	rostralmiddlefrontal	L	0.0	0	0	s	1
AF3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	rostralmiddlefrontal	L	0.0	0	0	s	1
AF4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	rostralmiddlefrontal	L	0.0	0	0	s	1
AF5	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	rostralmiddlefrontal	L	0.0	0	0	s	1
AF6	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	rostralmiddlefrontal	L	0.0	0	0	s	1
AF7	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	caudalmiddlefrontal	L	0.0	0	0	s	1
AF8	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	L	0.0	0	0	s	1
