name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
A1-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	entorhinal	L	0	0	0	s	1.0
A2-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	temporalpole	L	0	0	0	s	1.0
A3-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	temporalpole	L	0	0	0	s	1.0
A4-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	temporalpole	L	0	0	0	s	1.0
A5-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	temporalpole	L	0	0	0	s	1.0
A6-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	superiortemporal	L	0	0	0	s	1.0
A7-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A8-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A9-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A10-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A11-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	inferiortemporal	L	0	0	0	s	1.0
A12-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	inferiortemporal	L	0	0	0	s	1.0
A13-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	n/a	L	0	1	0	s	1.0
A14-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	middletemporal	L	0	0	0	s	1.0
A15-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A16-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A17-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	fusiform	L	0	0	0	s	1.0
A18-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	inferiortemporal	L	0	0	0	s	1.0
A19-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	inferiortemporal	L	0	0	0	s	1.0
A20-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	middletemporal	L	0	0	0	s	1.0
A21-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	middletemporal	L	0	0	0	s	1.0
A22-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	middletemporal	L	0	0	0	s	1.0
A23-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	lateralorbitofrontal	R	0	0	0	s	1.0
A24-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	medialorbitofrontal	R	0	0	0	s	1.0
A25-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	medialorbitofrontal	L	0	0	1	s	n/a
A26-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	lateralorbitofrontal	L	0	0	1	s	n/a
A27-AV	ECOG	µV	0.0	500.0	Electrocorticography	1000.0	good	n/a	lateralorbitofrontal	L	0	0	1	s	n/a
