name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
G2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	R	0	0	0	s	n/a
G3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	R	0	0	0	s	n/a
G4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	R	0	0	0	s	n/a
G5	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	middletemporal	R	0	0	0	s	n/a
G6	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G7	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G8	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G9	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G10	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G11	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G12	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G14	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G15	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G16	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiortemporal	R	0	0	0	s	n/a
G17	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G18	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G19	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G20	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G21	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G22	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiortemporal	R	0	0	0	s	n/a
G23	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	n/a
G24	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	n/a
G25	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parstriangularis	R	0	0	0	s	n/a
G26	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parsopercularis	R	0	0	0	s	n/a
G27	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	0	s	n/a
G28	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	0	s	n/a
G29	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	n/a
G30	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	n/a
G31	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	n/a
G32	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	n/a
G33	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parstriangularis	R	0	0	0	s	n/a
G34	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parstriangularis	R	0	0	0	s	n/a
G35	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parsopercularis	R	0	0	0	s	n/a
G36	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	0	s	n/a
G37	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	0	s	n/a
G38	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	1	0	0	s	n/a
G39	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	n/a
G40	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	n/a
G41	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parstriangularis	R	0	0	0	s	n/a
G42	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parstriangularis	R	0	0	0	s	n/a
G43	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	parsopercularis	R	0	0	0	s	n/a
G44	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	0	s	n/a
G45	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	0	s	n/a
