name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
LAC1-LAC2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	caudalanteriorcingulate	L	0	0	0	d	1.0
LAC2-LAC3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	1	0	d	1.0
LAC3-LAC4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	1	0	d	1.0
LAC4-LAC5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LAC5-LAC6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	rostralmiddlefrontal	L	0	0	0	d	1.0
LAC6-LAC7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	rostralmiddlefrontal	L	0	0	0	d	1.0
LAC7-LAC8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	rostralmiddlefrontal	L	0	0	0	d	1.0
LAH1-LAH2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	L	0	0	0	d	1.0
LAH2-LAH3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LAH3-LAH4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LAH4-LAH5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LAH5-LAH6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LAM1-LAM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	amygdala	L	0	0	0	d	1.0
LAM2-LAM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	amygdala	L	0	0	0	d	1.0
LAM3-LAM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	0	0	0	d	1.0
LAM4-LAM5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LAM5-LAM6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LAM6-LAM7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LAM7-LAM8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LIN1-LIN2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN2-LIN3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN3-LIN4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN4-LIN5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN5-LIN6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN6-LIN7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LIN7-LIN8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LOF1-LOF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	medialorbitofrontal	L	0	0	0	d	1.0
LOF2-LOF3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	medialorbitofrontal	L	0	0	0	d	1.0
LOF3-LOF4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF4-LOF5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF5-LOF6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF6-LOF7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF7-LOF8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF8-LOF9	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LOF9-LOF10	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LPH1-LPH2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	L	0	0	0	d	1.0
LPH2-LPH3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	L	0	0	0	d	1.0
LPH3-LPH4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LPH4-LPH5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LPH5-LPH6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LPH6-LPH7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LPH7-LPH8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	0	0	0	d	1.0
LPM1-LPM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LPM2-LPM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	0	d	1.0
LPM3-LPM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LPM4-LPM5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LPM5-LPM6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	0	d	1.0
LPM6-LPM7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	caudalmiddlefrontal	L	0	0	0	d	1.0
LPM7-LPM8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	0	d	1.0
LSTG1-LSTG2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	0	d	1.0
LSTG2-LSTG3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	0	0	0	d	1.0
LSTG3-LSTG4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	0	0	0	d	1.0
LSTG4-LSTG5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	0	0	0	d	1.0
LSTG5-LSTG6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	0	0	0	d	1.0
RAC1-RAC2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	caudalanteriorcingulate	R	0	1	0	d	1.0
RAC2-RAC3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	caudalanteriorcingulate	R	0	0	0	d	1.0
RAC3-RAC4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RAC4-RAC5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RAC5-RAC6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RAC6-RAC7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RAC7-RAC8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	rostralmiddlefrontal	R	0	0	0	d	1.0
RAH1-RAH2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	R	0	0	0	d	1.0
RAH2-RAH3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	R	0	1	0	d	1.0
RAH3-RAH4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	inferiortemporal	R	0	0	1	d	n/a
RAH4-RAH5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	inferiortemporal	R	0	0	1	d	n/a
RAH5-RAH6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RAH6-RAH7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RAH7-RAH8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RAM1-RAM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	amygdala	R	0	0	0	d	1.0
RAM2-RAM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	amygdala	R	0	0	0	d	1.0
RAM3-RAM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	amygdala	R	0	1	0	d	1.0
RAM4-RAM5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	1	d	n/a
RAM5-RAM6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	1	d	n/a
RAM6-RAM7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RAM7-RAM8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RIN1-RIN2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN2-RIN3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN3-RIN4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN4-RIN5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN5-RIN6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN6-RIN7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
RIN7-RIN8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	R	0	0	0	d	1.0
ROF1-ROF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	lateralorbitofrontal	R	0	0	0	d	1.0
ROF2-ROF3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	lateralorbitofrontal	R	0	0	0	d	1.0
ROF3-ROF4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF4-ROF5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF5-ROF6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF6-ROF7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF7-ROF8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF8-ROF9	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
ROF9-ROF10	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
RPH1-RPH2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	R	1	0	1	d	n/a
RPH2-RPH3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	R	1	0	1	d	n/a
RPH3-RPH4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Hippocampus	R	0	0	1	d	n/a
RPH4-RPH5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RPH5-RPH6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	n/a	R	0	0	1	d	n/a
RPH6-RPH7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RPH7-RPH8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	R	0	0	1	d	n/a
RPM1-RPM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	paracentral	R	0	0	0	d	1.0
RPM2-RPM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RPM3-RPM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RPM4-RPM5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
RPM5-RPM6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
RPM6-RPM7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	R	0	0	0	d	1.0
RPM7-RPM8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	caudalmiddlefrontal	R	0	0	0	d	1.0
RSTG1-RSTG2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RSTG2-RSTG3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	R	0	0	0	d	1.0
RSTG3-RSTG4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	0	d	1.0
RSTG4-RSTG5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	0	d	1.0
RSTG5-RSTG6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	0	d	1.0
