name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
LAN1-LAN2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	1	n/a	d	n/a
LAN2-LAN3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	0	n/a	d	n/a
LAN3-LAN4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	0	n/a	d	n/a
LAPL1-LAPL2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	0	0	n/a	d	n/a
LAPL2-LAPL3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	0	0	n/a	d	n/a
LAPL3-LAPL4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LAPL4-LAPL5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LAPL5-LAPL6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LAPL6-LAPL7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LAPL7-LAPL8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LCM1-LCM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	BrainStem	L	0	0	n/a	d	n/a
LCM2-LCM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	BrainStem	L	0	0	n/a	d	n/a
LCM3-LCM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	BrainStem	L	0	0	n/a	d	n/a
LI1-LI2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	n/a	d	n/a
LI2-LI3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	n/a	d	n/a
LI3-LI4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LI4-LI5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LI5-LI6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LI6-LI7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	n/a	d	n/a
LI7-LI8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	insula	L	0	0	n/a	d	n/a
