name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
LAT1-LAT2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	1	n/a	d	n/a
LAT2-LAT3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	1	n/a	d	n/a
LAT3-LAT4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	CerebrospinalFluid	L	0	1	n/a	d	n/a
LCM1-LCM2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	0	n/a	d	n/a
LCM2-LCM3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	0	n/a	d	n/a
LCM3-LCM4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	thalamus	L	0	0	n/a	d	n/a
LFO1-LFO2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LFO2-LFO3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LFO3-LFO4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LFO4-LFO5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LFO5-LFO6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LIN1-LIN2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	putamen	L	0	0	n/a	d	n/a
LIN2-LIN3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	putamen	L	0	0	n/a	d	n/a
LIN3-LIN4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	putamen	L	0	0	n/a	d	n/a
LIN4-LIN5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	putamen	L	0	0	n/a	d	n/a
LIN5-LIN6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LIN6-LIN7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LIN7-LIN8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LPO1-LPO2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	1	0	n/a	d	n/a
LPO2-LPO3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	1	0	n/a	d	n/a
LPO3-LPO4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	1	0	n/a	d	n/a
LPO4-LPO5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	1	0	n/a	d	n/a
LPO5-LPO6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	1	1	n/a	d	n/a
LTO1-LTO2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	1	0	n/a	d	n/a
LTO2-LTO3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	L	1	0	n/a	d	n/a
LTO3-LTO4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	1	0	n/a	d	n/a
LTO4-LTO5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	1	0	n/a	d	n/a
LTO5-LTO6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	middletemporal	L	1	0	n/a	d	n/a
RTO1-RTO2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	n/a	d	n/a
RTO2-RTO3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	n/a	d	n/a
RTO3-RTO4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	n/a	d	n/a
RTO4-RTO5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	n/a	d	n/a
RTO5-RTO6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiortemporal	R	0	0	n/a	d	n/a
