name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
LA1-LA2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	posteriorcingulate	L	1	0	n/a	d	n/a
LA2-LA3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	posteriorcingulate	L	1	0	n/a	d	n/a
LA3-LA4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	1	0	n/a	d	n/a
LA4-LA5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LA5-LA6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LA6-LA7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LA7-LA8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LCA1-LCA2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LCA2-LCA3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	CerebrospinalFluid	L	0	1	n/a	d	n/a
LCA3-LCA4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LCA4-LCA5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LCA5-LCA6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LCA6-LCA7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LCA7-LCA8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
LCA8-LCA9	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	1	n/a	d	n/a
LCP1-LCP2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	posteriorcingulate	L	0	0	n/a	d	n/a
LCP2-LCP3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	posteriorcingulate	L	0	1	n/a	d	n/a
LCP3-LCP4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	1	n/a	d	n/a
LCP4-LCP5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LCP5-LCP6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	0	1	n/a	d	n/a
LCP6-LCP7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	0	1	n/a	d	n/a
LCP7-LCP8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	1	0	n/a	d	n/a
LCP8-LCP9	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	supramarginal	L	1	1	n/a	d	n/a
LLA1-LLA2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLA2-LLA3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLA3-LLA4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLA4-LLA5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LLA5-LLA6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LLA6-LLA7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LLA7-LLA8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LLP1-LLP2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLP2-LLP3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLP3-LLP4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLP4-LLP5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	WM	L	0	0	n/a	d	n/a
LLP5-LLP6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	postcentral	L	0	0	n/a	d	n/a
