name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
POL G1	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	1
POL G5	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	1	s	n/a
POL G6	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	1	s	n/a
POL G7	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	1	s	n/a
POL G8	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorfrontal	R	0	0	0	s	1
POL G9	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G10	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G13	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	1	s	n/a
POL G14	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	1	s	n/a
POL G15	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	0	0	1	s	n/a
POL G16	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorfrontal	R	0	0	0	s	1
POL G17	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G18	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G19	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G20	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G21	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	1	s	n/a
POL G22	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	1	s	n/a
POL G23	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	precentral	R	1	0	1	s	n/a
POL G11	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G12	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	superiorparietal	R	0	0	0	s	1
POL G24	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	caudalmiddlefrontal	R	0	0	0	s	1
POL G25	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G26	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G27	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G28	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	inferiorparietal	R	0	0	0	s	1
POL G29	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	1
POL G30	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	supramarginal	R	0	0	0	s	1
POL G31	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	postcentral	R	0	0	0	s	1
POL G32	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	caudalmiddlefrontal	R	0	0	0	s	1
POL AD1	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL AD2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL AD3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL AD4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL PD1	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL PD2	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL PD3	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
POL PD4	ECOG	µV	0.0	1000.0	Electrocorticography	2000.0	good	n/a	WM	R	0	0	0	d	1
