name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description	label	side	soz	bad	resection	type_y	non-epileptic
LAMF1-LAMF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LAMF2-LAMF3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LAMF3-LAMF4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parsopercularis	L	1	0	n/a	d	n/a
LAMF4-LAMF5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parstriangularis	L	1	0	n/a	d	n/a
LAMF5-LAMF6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parstriangularis	L	0	0	n/a	d	n/a
LFPT1-LFPT2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	lateralorbitofrontal	L	0	1	n/a	d	n/a
LFPT2-LFPT3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	lateralorbitofrontal	L	0	0	n/a	d	n/a
LFPT3-LFPT4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	1	n/a	d	n/a
LFPT4-LFPT5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	1	n/a	d	n/a
LFPT5-LFPT6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LFPT6-LFPT7	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LFPT7-LFPT8	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LFPT8-LFPT9	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LFPT9-LFPT10	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	superiorfrontal	L	0	0	n/a	d	n/a
LPMF1-LPMF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LPMF2-LPMF3	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LPMF3-LPMF4	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	Outside	L	0	0	n/a	d	n/a
LPMF4-LPMF5	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
LPMF5-LPMF6	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	precentral	L	0	0	n/a	d	n/a
RAIF1-RAIF2	SEEG	µV	0.0	1000.0	StereoEEG	2000.0	good	n/a	parstriangularis	R	0	0	n/a	d	n/a
